Cohort,Settlement.Date,Family,Facility,Tank,TaskID,Inventory.Date,Age.Month,Total.Animals,Mean.Size
2021,7/14/2021,GR51 X OR29,MCR,D10,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR29,MCR,D17,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X GR12,MCR,C30,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X GR12,MCR,D12,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X GR12,MCR,D02,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X GR12,MCR,B25,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR26 X OR57,MCR,D11,Inventory_0,7/14/2021,0,11200,0
2021,7/14/2021,GR26 X OR95,MCR,C28,Inventory_0,7/14/2021,0,17600,0
2021,7/14/2021,GR37 X OR57,MCR,D18,Inventory_0,7/14/2021,0,2800,0
2021,7/14/2021,GR26 X OR87,MCR,D13,Inventory_0,7/14/2021,0,18800,0
2021,7/14/2021,GR51 X OR57,MCR,B17,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR57,MCR,D14,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR57,MCR,C36,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR57,MCR,D06,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR95,MCR,D16,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR95,MCR,D07,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR95,MCR,B20,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR95,MCR,D03,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR95,MCR,D01,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR87,MCR,C19,Inventory_0,7/14/2021,0,15000,0
2021,7/14/2021,GR51 X OR87,MCR,B05,Inventory_0,7/14/2021,0,15000,0
2021,6/16/2021,GR38 X GR35,MCR,B27,Inventory_1,7/28/2021,1,5,4.3
2021,6/16/2021,GR38 X GR35,MCR,C40,Inventory_1,7/28/2021,1,34,4.2
2021,6/16/2021,GR38 X GR35,MCR,B34,Inventory_1,7/28/2021,1,122,4.46
2021,6/16/2021,GR38 X GR46,MCR,B22,Inventory_1,7/28/2021,1,9,3.125
2021,6/16/2021,GR38 X GR46,MCR,B24,Inventory_1,7/28/2021,1,16,4.333
2021,6/16/2021,GR38 X GR46,MCR,B28,Inventory_1,7/28/2021,1,2,3.6
2021,6/16/2021,GR38 X GR49,MCR,B19,Inventory_1,7/28/2021,1,13,4.4
2021,6/16/2021,GR41 X GR35,MCR,B01,Inventory_1,7/28/2021,1,9,4.033
2021,6/16/2021,GR41 X GR35,MCR,C39,Inventory_1,7/28/2021,1,7,3.833
2021,6/16/2021,GR41 X GR46,MCR,B12,Inventory_1,7/28/2021,1,22,3.8
2021,6/16/2021,GR41 X GR46,MCR,B30,Inventory_1,7/28/2021,1,18,3.16
2021,6/16/2021,GR41 X GR46,MCR,C29,Inventory_1,7/28/2021,1,2,3.1
2021,6/16/2021,GR38 X GR49,MCR,B39,Inventory_1,7/28/2021,1,500,3.5
2021,6/16/2021,GR38 X GR49,MCR,C37,Inventory_1,7/28/2021,1,500,3.5
2021,6/30/2021,"GR52 X OR91, GR32",MCR,B36,Inventory_0,6/30/2021,0,6051,0
2021,6/16/2021,GR41 X GR49,MCR,B32,Inventory_1,9/29/2021,3,23,5
2021,6/16/2021,GR41 X GR49,MCR,C27,Inventory_1,9/29/2021,3,3,4.1
2021,6/30/2021,"GR52 X OR91, GR32",MCR,B36,Inventory_1,9/29/2021,3,7,3.367
2021,6/16/2021,GR41 X GR43,MCR,C38,Inventory_1,9/29/2021,3,350,5.1
2021,5/19/2021,GR19 X GR20,MCR,C26,Inventory_2,11/18/2021,5,72,11.238
2021,5/19/2021,"GR22 X GR20, OR52",MCR,C32,Inventory_2,11/18/2021,5,13,13.869
2021,5/19/2021,GR19 X OR52,MCR,C31,Inventory_2,11/18/2021,5,90,10.852
2021,5/19/2021,"GR38 X GR20, OR52",MCR,B38,Inventory_2,11/18/2021,5,104,10.141
2021,6/2/2021,"GR26 X GR05, GR11, OR60",MCR,C33,Inventory_2,11/18/2021,5,156,9.159
2021,6/2/2021,GR26 X OR97,MCR,C25,Inventory_2,11/18/2021,5,365,8.479
2021,6/16/2021,GR38 X GR35,MCR,B34,Inventory_2,12/22/2021,6,145,12.243
2021,6/16/2021,GR38 X GR49,MCR,B39,Inventory_2,12/22/2021,6,954,6.38
2021,6/16/2021,GR38 X GR49,MCR,C37,Inventory_2,12/22/2021,6,445,8.372
2021,6/16/2021,GR41 X GR43,MCR,C38,Inventory_2,12/22/2021,6,397,10.52
2021,6/16/2021,GR38 X GR46,MCR,B31,Inventory_2,12/22/2021,6,23,11.475
2021,6/16/2021,"GR41 X GR35, GR46, GR49",MCR,C23,Inventory_2,12/22/2021,6,62,9.727
2021,7/14/2021,GR26 X OR57,MCR,D11,Inventory_1,12/29/2021,5,2,5.7
2021,7/14/2021,GR26 X OR87,MCR,D13,Inventory_1,12/29/2021,5,15,8.41
2021,7/14/2021,GR26 X OR95,MCR,C28,Inventory_1,12/29/2021,5,5,6.117
2021,7/14/2021,GR37 X OR57,MCR,D18,Inventory_1,12/29/2021,5,29,8.7
2021,7/14/2021,GR51 X GR12,MCR,B25,Inventory_1,12/28/2021,5,116,6.86
2021,7/14/2021,GR51 X GR12,MCR,C30,Inventory_1,12/28/2021,5,12,8.02
2021,7/14/2021,GR51 X GR12,MCR,D12,Inventory_1,12/28/2021,5,23,4.36
2021,7/14/2021,GR51 X GR12,MCR,D02,Inventory_1,12/28/2021,5,24,4.36
2021,7/14/2021,GR51 X OR29,MCR,D10,Inventory_1,12/28/2021,5,1000,4.66
2021,7/14/2021,GR51 X OR29,MCR,D17,Inventory_1,12/28/2021,5,1000,5.66
2021,7/14/2021,GR51 X OR33,MCR,D05,Inventory_1,12/28/2021,5,28,5.4
2021,7/14/2021,GR51 X OR33,MCR,D09,Inventory_1,12/28/2021,5,2,4.85
2021,7/14/2021,GR51 X OR57,MCR,B17,Inventory_1,12/28/2021,5,159,7.033
2021,7/14/2021,GR51 X OR57,MCR,C36,Inventory_1,12/28/2021,5,2,8
2021,7/14/2021,GR51 X OR57,MCR,D06,Inventory_1,12/28/2021,5,23,6.62
2021,7/14/2021,GR51 X OR57,MCR,D14,Inventory_1,12/28/2021,5,16,8.12
2021,7/14/2021,GR51 X OR87,MCR,C19,Inventory_1,12/28/2021,5,90,7.08
2021,7/14/2021,GR51 X OR87,MCR,D08,Inventory_1,12/28/2021,5,22,4.6
2021,7/14/2021,GR51 X OR87,MCR,D15,Inventory_1,12/28/2021,5,21,6.98
2021,7/14/2021,GR51 X OR95,MCR,B20,Inventory_1,12/28/2021,5,43,9.42
2021,7/14/2021,GR51 X OR95,MCR,D01,Inventory_1,12/28/2021,5,35,6.16
2021,7/14/2021,GR51 X OR95,MCR,D03,Inventory_1,12/28/2021,5,8,5.12
2021,7/14/2021,GR51 X OR95,MCR,D07,Inventory_1,12/28/2021,5,12,6.02
2021,7/14/2021,GR51 X OR95,MCR,D16,Inventory_1,12/28/2021,5,213,7.3
2021,7/14/2021,GR51 X OR87  (Mixed 2020),MCR,B05,Inventory_1,1/4/2022,5,71,4.61
2021,6/2/2021,GR26 X OR97,MCR,C25,,1/4/2022,7,327,10.4
2021,5/19/2021,GR19 X GR20,MCR,C26,,1/4/2022,7,72,14.147
2021,5/19/2021,GR19 X OR52,MCR,C31,,1/4/2022,7,94,14.747
2021,5/19/2021,"GR38 X GR20, OR52",MCR,B38,,1/4/2022,7,96,13.507
2021,5/19/2021,"GR22 X GR20, OR52",MCR,C32,,1/4/2022,7,14,17.486
2021,6/2/2021,"GR26 X GR05, GR11, OR60",MCR,C33,,1/4/2022,7,148,12.953
2021,5/19/2021,GR19 X OR52,MCR,C31,Inventory_4,2/17/2022,8,91,15.863
2021,6/16/2021,GR38 X GR46,MCR,B31,Inventory_4,2/17/2022,8,18,16.44
2021,5/19/2021,"GR22 X GR20, OR52",MCR,C32,Inventory_4,2/17/2022,8,11,23.07
2021,6/2/2021,"GR26 X GR05, GR11, OR60",MCR,C33,Inventory_4,2/17/2022,8,139,16.08
2021,6/16/2021,"GR41 X GR35, GR46, GR49",MCR,C23,Inventory_4,2/17/2022,8,71,11.32
2021,7/14/2021,GR51 X OR57,MCR,C35,Inventory_4,2/17/2022,7,182,10.18
2021,6/2/2021,GR26 X OR97,MCR,C25,Inventory_4,2/17/2022,8,308,12.66
2021,6/16/2021,GR38 X GR35,MCR,B34,Inventory_4,2/18/2022,8,136,16.26
2021,7/14/2021,GR51 X OR87,MCR,B36,Inventory_4,2/17/2022,7,33,12.37
2021,5/19/2021,GR19 X GR20,MCR,C26,Inventory_4,2/17/2022,8,67,18.02
2021,6/16/2021,GR38 X GR49,MCR,C37,Inventory_4,2/17/2022,8,350,7.01
2021,6/16/2021,GR41 X GR43,MCR,C38,Inventory_4,2/17/2022,8,304,12.95
2021,7/14/2021,"GR26, GR37 X OR57, OR87, OR95",MCR,C28,Inventory_4,2/17/2022,7,46,12.74
2021,7/14/2021,GR51 X OR95,MCR,C39,Inventory_4,2/17/2022,7,205,10.213
2021,7/14/2021,GR51 X OR29,MCR,C40,Inventory_4,2/17/2022,7,218,10.01
2021,7/14/2021,GR51 X GR12,MCR,C30,Inventory_4,2/17/2022,7,168,9.45
2021,5/19/2021,"GR38 X GR20, OR52",MCR,B38,Inventory_4,2/17/2022,8,88,19.89
2021,6/16/2021,GR38 X GR49,MCR,B39,Inventory_4,2/17/2022,8,1000,10.03
2021,7/14/2021,GR51 X OR33,MCR,D05,Inventory_4,2/17/2022,7,28,6.705
2021,7/14/2021,GR51 X OR95,MCR,B40,Inventory_4,2/17/2022,7,96,13.02
2021,7/14/2021,GR51 X OR29,MCR,D10,Inventory_4,2/17/2022,7,400,3.73
2021,7/14/2021,GR51 X OR29,MCR,D17,Inventory_4,2/17/2022,7,600,5.57
2021,7/14/2021,GR51 X OR87,MCR,C19,Inventory_4,2/17/2022,7,91,9.94
2019,6/6/2019,GR03 X GR11,,C23,06 Inventory_4,4/30/2020,10,93,21.32
2019,6/18/2019,GR14 X OR29,,B11,06 Inventory_4,5/6/2020,10,72,14.89
2019,6/18/2019,GR14 X OR29,,B13,06 Inventory_4,5/6/2020,10,110,14.87
2019,6/18/2019,GR14 X OR29,,B14,06 Inventory_4,5/6/2020,10,99,13.86
2019,6/18/2019,GR14 X OR29,,B15,06 Inventory_4,5/6/2020,10,138,14.47
2019,6/18/2019,GR14 X OR50,,B30,06 Inventory_4,5/6/2020,10,206,17.73
2019,6/18/2019,GR14 X OR55,,C32,06 Inventory_4,5/6/2020,10,221,18.49
2019,7/3/2019,Joyride_Mixed 2019,,C08,06 Inventory_4,5/12/2020,10,103,13.49
2019,7/3/2019,OR65 X GR08,,B06,06 Inventory_4,5/8/2020,10,112,13.14
2019,7/3/2019,OR65 X GR08,,B08,06 Inventory_4,5/8/2020,10,130,9.36
2019,7/3/2019,OR67 X GR08,,B03,06 Inventory_4,5/8/2020,10,592,14.47
2019,7/3/2019,OR67 X GR08,,B04,06 Inventory_4,5/8/2020,10,184,6.69
2019,6/6/2019,OR88 X GR05,,C28,06 Inventory_4,5/2/2020,10,246,16.26
2019,5/30/2019,OR94 x GR09,,B25,06 Inventory_4,4/30/2020,11,127,20.53
2019,5/30/2019,OR94 X OR85,,B34,06 Inventory_4,4/30/2020,11,94,19.97
2019,5/30/2019,OR94 X OR97,,B22,06 Inventory_4,4/30/2020,11,91,19.34
2019,7/3/2019,OR96 X GR08,,B17,06 Inventory_4,5/12/2020,10,290,9.58
2019,7/3/2019,OR96 X GR08,,B19,06 Inventory_4,5/12/2020,10,492,8.65
2019,6/6/2019,OR98 X OR87,,B29,06 Inventory_4,5/6/2020,11,71,13.76
2019,6/6/2019,OR98 X OR87,,C24,06 Inventory_4,5/6/2020,11,50,8.62
2019,5/30/2019,OR94 x GR09,,B24,05 Outplant,4/30/2020,11,43,21.71
2019,5/30/2019,OR94 x GR09,,B25,05 Outplant,4/30/2020,11,43,19.34
2019,5/30/2019,OR94 X OR85,,B34,05 Outplant,4/30/2020,11,38,20.03
2019,5/30/2019,OR94 X OR85,,C21,05 Outplant,4/30/2020,11,37,19.95
2019,5/30/2019,OR94 X OR97,,B18,05 Outplant,4/30/2020,11,30,17.26
2019,5/30/2019,OR94 X OR97,,B22,05 Outplant,4/30/2020,11,31,21.42
2019,6/6/2019,GR03 X GR11,,C22,05 Outplant,4/30/2020,10,41,17.71
2019,6/6/2019,GR03 X GR11,,C34,05 Outplant,4/30/2020,10,22,24.92
2019,6/6/2019,GR03 X GR08,,C23,05 Outplant,4/30/2020,10,13,16.68
2019,6/6/2019,GR03 X GR08,,C33,05 Outplant,4/30/2020,10,43,22.97
2019,6/18/2019,GR14 X OR29,,B30,05 Outplant,5/6/2020,10,73,14.88
2019,6/18/2019,GR14 X OR29,,B11,05 Outplant,5/6/2020,10,73,15.2
2019,6/18/2019,GR14 X OR29,,B13,05 Outplant,5/6/2020,10,76,15.1
2019,6/18/2019,GR14 X OR29,,B14,05 Outplant,5/6/2020,10,83,14.53
2019,6/18/2019,GR14 X OR29,,B15,05 Outplant,5/6/2020,10,73,15.28
2019,6/18/2019,GR14 X OR50,,C30,05 Outplant,5/6/2020,10,48,17.33
2019,6/18/2019,GR14 X OR50,,C29,05 Outplant,5/6/2020,10,48,18.41
2019,6/18/2019,GR14 X OR50,,C26,05 Outplant,5/6/2020,10,48,17.44
2019,6/18/2019,GR14 X OR55,,B39,05 Outplant,5/6/2020,10,68,17.07
2019,6/18/2019,GR14 X OR55,,B40,05 Outplant,5/6/2020,10,68,19.91
2019,6/6/2019,OR88 X GR05,,C28,05 Outplant,5/2/2020,10,95,16.26
2019,6/6/2019,OR88 X GR05,,C35,05 Outplant,5/2/2020,10,96,13.47
2019,6/6/2019,OR93 X GR11,,C25,05 Outplant,5/2/2020,10,30,23.6
2019,6/6/2019,OR98 X GR05,,B28,05 Outplant,5/2/2020,10,27,23.12
2019,6/6/2019,OR98 X GR05,,B37,05 Outplant,5/2/2020,10,66,19.71
2019,9/10/2019,GR14 X OR57,,B06,05 Outplant,5/13/2020,8,33,8.42
2019,9/10/2019,GR14 X OR57,,D12,05 Outplant,5/13/2020,8,33,8.1
2019,7/3/2019,OR65 X GR08,,B06,05 Outplant,5/8/2020,10,85,13.14
2019,7/3/2019,OR65 X GR08,,B08,05 Outplant,5/8/2020,10,84,9.36
2019,7/3/2019,"OR65, OR62, OR67 X GR05",,B10,05 Outplant,5/8/2020,10,65,15.06
2019,7/3/2019,OR67 X GR08,,B01,05 Outplant,5/8/2020,10,141,7.88
2019,7/3/2019,OR67 X GR08,,B02,05 Outplant,5/8/2020,10,177,11.99
2019,7/3/2019,OR67 X GR08,,B04,05 Outplant,5/8/2020,10,216,6.69
2019,7/3/2019,OR96 X GR05,,B09,05 Outplant,5/8/2020,10,75,13.21
2019,7/3/2019,OR96 X GR08,,B16,05 Outplant,5/12/2020,10,177,11.99
2019,7/3/2019,OR96 X GR08,,B17,05 Outplant,5/12/2020,10,186,9.58
2019,7/3/2019,OR96 X GR08,,B19,05 Outplant,5/12/2020,10,182,8.65
2019,8/21/2019,OR94 X GR12,,B38,05 Outplant,5/12/2020,8,64,10.07
2019,8/21/2019,OR94 X GR12,,B35,05 Outplant,5/12/2020,8,65,13.88
2019,9/10/2019,OR68 X OR45,,B12,05 Outplant,5/13/2020,8,20,10.59
2019,6/6/2019,OR92 X GR08,,C31,05 Outplant,4/30/2020,10,74,22.47
2019,6/6/2019,OR92 X GR08,,C32,05 Outplant,4/30/2020,10,22,19.87
2019,8/21/2019,OR94 X OR74,,C39,05 Outplant,5/13/2020,8,42,9.81
2019,8/21/2019,OR94 X OR87,,B33,05 Outplant,5/13/2020,8,25,12.85
2019,6/6/2019,OR98 X OR87,,B29,05 Outplant,5/6/2020,11,42,13.76
2019,6/6/2019,OR98 X OR87,,C24,05 Outplant,5/6/2020,11,43,8.62
2019,6/6/2019,OR98 X OR95,,B27,05 Outplant,5/6/2020,11,11,15.55
2019,8/21/2019,OR94 X OR87,,B05,05 Outplant,5/13/2020,8,72,8.59
2020,7/30/2020,GR18 X OR48,MCR,B35,05 Outplant,4/9/2021,8,220,5.84
2020,7/30/2020,GR18 X OR48,MCR,B38,05 Outplant,4/9/2021,8,350,5.84
2020,6/11/2020,GR26 X GR17,MCR,1,05 Outplant,4/9/2021,9,200,4.22
2020,6/11/2020,"GR26 X GR17, GR24",MCR,2,05 Outplant,4/9/2021,9,501,6.81
2020,6/11/2020,GR26 X GR24,MCR,3,05 Outplant,4/9/2021,9,374,7.81
2020,6/11/2020,GR26 X OR14,MCR,4,05 Outplant,4/9/2021,9,400,7.91
2020,6/11/2020,GR26 X OR44,MCR,5,05 Outplant,4/9/2021,9,300,4.82
2020,7/9/2020,GR16 X GR07,MCR,6,05 Outplant,4/9/2021,9,456,7.38
2020,7/9/2020,GR27 X GR07,MCR,7,05 Outplant,4/9/2021,9,600,6.1
2020,7/9/2020,GR27 X GR09,MCR,8,05 Outplant,4/9/2021,9,503,6.74
2020,7/9/2020,GR27 X GR11,MCR,9,05 Outplant,4/9/2021,9,61,4.53
2020,7/9/2020,GR27 X GR12,MCR,10,05 Outplant,4/9/2021,9,352,4.87
2020,7/9/2020,GR27 X OR50,MCR,11,05 Outplant,4/9/2021,9,500,5.33
2020,7/9/2020,GR28 X OR50,MCR,12,05 Outplant,4/9/2021,9,139,9.34
2020,6/25/2020,GR02 X OR91,MCR,13,05 Outplant,4/9/2021,9,140,5.97
2020,7/30/2020,GR18 X GR13,MCR,14,05 Outplant,4/9/2021,8,602,7.03
2020,7/30/2020,GR18 X GR17,MCR,15,05 Outplant,4/9/2021,8,169,7.14
2020,7/30/2020,GR18 X GR24,MCR,16,05 Outplant,4/9/2021,8,601,6.83
2020,7/30/2020,GR18 X OR87,MCR,17,05 Outplant,4/9/2021,8,170,5.06
2020,7/30/2020,GR18 X OR91,MCR,18,05 Outplant,4/9/2021,8,153,5.17
2020,7/30/2020,GR18 X OR95,MCR,19,05 Outplant,4/9/2021,8,520,5.36
2020,7/30/2020,GR26 X GR13,MCR,20,05 Outplant,4/9/2021,8,304,5.51
2020,7/30/2020,GR26 X OR48,MCR,21,05 Outplant,4/9/2021,8,220,8.82
2020,8/13/2020,GR23 X GR25,MCR,22,05 Outplant,4/9/2021,7,170,5.72
2020,8/13/2020,GR23 X OR44,MCR,23,05 Outplant,4/9/2021,7,59,5.43
2020,8/13/2020,GR23 x OR85,MCR,24,05 Outplant,4/9/2021,7,150,5.39
2020,7/30/2020,GR18 X OR48,MCR,B35,06 Inventory_4,4/9/2021,8,400,5.84
2020,7/30/2020,GR18 X OR48,MCR,B38,06 Inventory_4,4/9/2021,8,150,5.84
2020,7/30/2020,GR18 X OR48,MCR,C09,06 Inventory_4,4/9/2021,8,124,5.84
2020,6/11/2020,GR26 X OR44,MCR,B28,06 Inventory_4,4/9/2021,9,1000,4.82
2020,7/9/2020,GR27 X GR09,MCR,B36,06 Inventory_4,4/9/2021,9,581,6.74
2020,7/9/2020,GR27 X GR09,MCR,C36,06 Inventory_4,4/9/2021,9,482,6.74
2020,7/9/2020,GR27 X GR11,MCR,B01,06 Inventory_4,4/9/2021,9,1211,4.53
2020,7/9/2020,GR27 X GR12,MCR,B04,06 Inventory_4,4/9/2021,9,450,4.87
2020,7/9/2020,GR27 X GR12,MCR,C23,06 Inventory_4,4/9/2021,9,129,4.87
2020,7/9/2020,GR27 X GR12,MCR,C29,06 Inventory_4,4/9/2021,9,190,4.87
2020,7/9/2020,GR27 X OR50,MCR,B21,06 Inventory_4,4/9/2021,9,449,5.33
2020,7/9/2020,GR27 X OR50,MCR,B24,06 Inventory_4,4/9/2021,9,529,5.33
2020,7/9/2020,GR27 X OR50,MCR,C30,06 Inventory_4,4/9/2021,9,1200,5.33
2020,7/9/2020,GR27 X OR50,MCR,C35,06 Inventory_4,4/9/2021,9,618,5.33
2020,6/25/2020,GR02 X GR20,MCR,C39,06 Inventory_4,4/9/2021,9,427,2.9
2020,6/25/2020,GR02 X OR91,MCR,25,06 Inventory_4,4/9/2021,9,308,5.97
2020,7/30/2020,GR18 X GR13,MCR,B30,06 Inventory_4,4/9/2021,8,1000,7.03
2020,7/30/2020,GR18 X GR13,MCR,C10,06 Inventory_4,4/9/2021,8,687,7.03
2020,7/30/2020,GR18 X GR17,MCR,B19,06 Inventory_4,4/9/2021,8,189,7.14
2020,7/30/2020,GR18 X GR24,MCR,B12,06 Inventory_4,4/9/2021,8,360,6.83
2020,7/30/2020,GR18 X GR24,MCR,C38,06 Inventory_4,4/9/2021,8,565,6.83
2020,7/30/2020,GR18 X OR87,MCR,B22,06 Inventory_4,4/9/2021,8,412,5.06
2020,7/30/2020,GR18 X OR87,MCR,C24,06 Inventory_4,4/9/2021,8,151,5.06
2020,7/30/2020,GR18 X OR91,MCR,B34,06 Inventory_4,4/9/2021,8,400,5.17
2020,7/30/2020,GR18 X OR95,MCR,B17,06 Inventory_4,4/9/2021,8,259,5.36
2020,7/30/2020,GR18 X OR95,MCR,B37,06 Inventory_4,4/9/2021,8,367,5.36
2020,7/30/2020,GR18 X OR95,MCR,C20,06 Inventory_4,4/9/2021,8,41,5.36
2020,7/30/2020,GR18 X OR95,MCR,C33,06 Inventory_4,4/9/2021,8,400,5.36
2020,7/30/2020,GR26 X GR13,MCR,C27,06 Inventory_4,4/9/2021,8,80,5.51
2020,7/30/2020,GR26 X GR13,MCR,C34,06 Inventory_4,4/9/2021,8,528,5.51
2020,7/30/2020,GR26 X GR13,MCR,C37,06 Inventory_4,4/9/2021,8,262,5.51
2020,8/13/2020,GR23 X GR25,MCR,B39,06 Inventory_4,4/9/2021,7,806,5.72
2020,8/13/2020,GR23 X OR44,MCR,C40,06 Inventory_4,4/9/2021,7,827,5.43
2020,8/13/2020,GR23 X OR46,MCR,D03,06 Inventory_4,4/9/2021,7,915,4.78
2020,8/13/2020,GR23 X OR46,MCR,D12,06 Inventory_4,4/9/2021,7,1062,4.78
2020,8/13/2020,GR23 x OR86,MCR,B23,06 Inventory_4,4/9/2021,7,881,5.14
2020,8/13/2020,GR23 x OR86,MCR,D01,06 Inventory_4,4/9/2021,7,636,5.14
2020,8/13/2020,GR23 X OR87,MCR,D02,06 Inventory_4,4/9/2021,7,402,4.46
2020,8/13/2020,GR23 X OR87,MCR,B32,06 Inventory_4,4/9/2021,7,556,4.46
2020,6/11/2020,"GR26 X GR17, GR24",MCR,B40,06 Inventory_4,4/15/2021,10,1098,5.26
2020,6/11/2020,GR26 X GR17,MCR,C25,06 Inventory_4,4/15/2021,10,823,5.17
2020,6/11/2020,GR26 X OR14,MCR,C31,06 Inventory_4,4/15/2021,10,324,5.36
2020,6/11/2020,GR26 X OR44,MCR,B02,06 Inventory_4,4/15/2021,10,960,5.15
2020,6/11/2020,GR26 X OR44,MCR,B20,06 Inventory_4,4/15/2021,10,568,4.27
2020,7/9/2020,GR16 X GR07,MCR,B33,06 Inventory_4,4/15/2021,9,561,5.94
2020,7/9/2020,GR27 X GR07,MCR,B27,06 Inventory_4,4/15/2021,9,634,5.74
2020,7/9/2020,GR27 X GR07,MCR,C18,06 Inventory_4,4/15/2021,9,1169,4.65
2020,8/13/2020,GR23 X OR85,MCR,C11,06 Inventory_4,4/15/2021,8,339,4.83
2020,8/13/2020,GR23 X OR85,MCR,B26,06 Inventory_4,4/15/2021,8,127,8.04
2021,5/19/2021,"GR22 X GR20, OR52",MCR,26,Outplant_5,4/6/2022,10,11,23.07
2021,6/2/2021,"GR26 X GR05, GR11, OR60",MCR,27,Outplant_5,4/6/2022,10,139,16.08
2021,6/2/2021,GR26 X OR97,MCR,28,Outplant_5,4/6/2022,10,278,12.66
2021,7/14/2021,"GR26, GR37 X OR57, OR87, OR95",MCR,29,Outplant_5,4/6/2022,8,47,12.74
2021,5/19/2021,"GR38 X GR20, OR52",MCR,30,Outplant_5,4/6/2022,10,90,19.89
2021,6/16/2021,GR38 X GR35,MCR,31,Outplant_5,4/6/2022,9,141,16.26
2021,6/16/2021,GR38 X GR46,MCR,32,Outplant_5,4/6/2022,9,19,16.44
2021,6/16/2021,GR38 X GR49,MCR,33,Outplant_5,4/6/2022,9,522,8.52
2021,6/16/2021,"GR41 X GR35, GR46, GR49",MCR,34,Outplant_5,4/6/2022,9,69,11.32
2021,6/16/2021,GR41 X GR43,MCR,35,Outplant_5,4/6/2022,9,313,12.95
2021,7/14/2021,GR51 X GR12,MCR,36,Outplant_5,4/6/2022,8,165,9.45
2021,7/14/2021,GR51 X OR29,MCR,37,Outplant_5,4/6/2022,8,527,6.44
2021,7/14/2021,GR51 x OR33,MCR,38,Outplant_5,4/6/2022,8,25,6.71
2021,7/14/2021,GR51 X OR57,MCR,39,Outplant_5,4/6/2022,8,174,10.18
2021,7/14/2021,GR51 X OR87,MCR,40,Outplant_5,4/6/2022,8,118,11.16
2021,7/14/2021,GR51 X OR95,MCR,41,Outplant_5,4/6/2022,8,300,11.62
2021,7/14/2021,GR51 X OR29,Rosario,42,Inventory_6,5/23/2022,10,60,10.68
2021,7/14/2021,GR51 X OR29,PTMSC,43,Inventory_6,5/23/2022,10,257,8.06
2021,6/16/2021,GR38 X GR49,Rosario,44,Inventory_6,5/23/2022,11,60,11.02
2021,6/16/2021,GR38 X GR49,PTMSC,45,Inventory_6,5/23/2022,11,203,8.23
2021,7/14/2021,GR51 X OR29,Rosario,46,Inventory_6,5/23/2022,10,60,14.5
2021,7/14/2021,GR51 X OR29,PTMSC,47,Inventory_6,5/23/2022,10,280,11.1
2021,6/16/2021,GR38 X GR49,Rosario,48,Inventory_6,5/23/2022,11,66,13.71
2021,6/16/2021,GR38 X GR49,PTMSC,49,Inventory_6,5/23/2022,11,346,8.52
